id,feature,sentence,app
98633eac-83f7-4d15-ac9f-e445e13377f1,Customer Registration,The system must validate that all required fields (such as customer name and contact details) are filled before allowing the registration to proceed.,SCATS
71126a64-804e-426f-bdd1-4819f47c9380,Customer Registration,"Once the form is completed, the system must save and update the customer information in the database.",SCATS
1cab1730-2664-4342-ac7f-6bf98cc5bfec,Customer Registration,"After the customer registration is completed, the system must maintain the user’s login session and ensure the system menu is still displayed.",SCATS
06926d3f-622c-4967-9522-6cab28808df1,System Login,The system must display a login form when the user clicks the link for the SCATS application.,SCATS
e9312962-3077-48b7-8262-a2e15ab1929a,System Login,The system must provide fields for the user to input their username and password.,SCATS
ff1eb3c7-1ca2-4021-9553-1a2d089a6cb4,System Login,The system must authenticate the user by verifying that the entered username and password match a valid account in the system.,SCATS
871e92bf-21f7-47e5-a2e5-012e529a8e13,System Login,"If the credentials are valid, the system must log the user into the system and confirm their login status",SCATS
67c654fb-ddf1-4b1b-875e-d3cc301ff796,System Login," If the username or password is incorrect, the system must display an error message and prompt the user to try again",SCATS
38cf7f2a-6542-4d04-a2cd-87fae6e4a77e,Update Information,The system must verify that the Sales Person or Sales Manager is logged into the system before allowing access to any update forms.,SCATS
b4139e0b-1852-4f4e-a620-c4da18ae8583,Update Information,"The system must provide access to relevant input forms (such as Update Customer, Update Product, or Update Sales Person Information) through the system menu for data correction or updates.",SCATS
7f05b0bc-1d6a-4d87-8314-ed7709c12382,Update Information,"The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.",SCATS
aeb90d35-bfdc-4003-a99a-ba145f8ba95b,Update Information,"The system must validate the data entered to ensure that it is complete, accurate, and follows predefined rules (e.g., required fields, correct data formats).",SCATS
fc8faae8-a945-480f-a8c3-dd551002c356,Update Information,"Once the form is completed and closed, the system must update its database with the corrected or added information.",SCATS
3bad8eba-3bfb-4a21-8388-a88ce1091b72,Update Information,"The system must confirm that the data has been successfully updated after the form is closed, and reflect the changes across relevant parts of the system.",SCATS
43162524-9b6e-4528-9c3f-ff2c7a52f647,System Output,The system must ensure that the Sales Person or Sales Manager is logged into the system before allowing access to any statistical reports or data presentation features.,SCATS
d4d74168-8e87-4a38-b80d-f5065d5705c9,System Output,"The system must provide a main menu with options for ""Customers,"" ""Sales Persons,"" ""Products,"" and ""Statistics"" that the user can select for viewing reports.",SCATS
2104b8f6-f3a3-4a12-868b-963508d3216f,System Output,"If the ""All Customers"" option is selected, the system must display an alphabetically sorted list of all customers.",SCATS
fb3e2561-82dd-4edf-9adf-7eaa60f05238,System Output,"If the ""Specific Customer"" option is selected, the system must prompt the user to input a Customer ID and display all related customer data.",SCATS
e46bfbdf-d4e0-4bcd-aa76-eebaf9aa9dbf,System Output,"If the ""Sales Persons"" option is selected, the system must display an alphabetically sorted list of all Sales Persons.",SCATS
94454f49-269a-489f-a6b7-bfa92a5f08e3,System Output,"If the ""All Products"" option is selected, the system must display an alphabetically sorted list of all products.",SCATS
0cec4ae9-bc1f-4c5f-874e-a1e5fc775be8,System Output,"If the ""Specific Product"" option is selected, the system must prompt the user to input a product number and display all relevant product data, including stock inventory.",SCATS
41a92ff1-9855-4c1b-8238-6d5fa6f46b0b,System Output,"The system must provide a ""Statistics"" menu with the following sub-options:""Sales Person Historical Data"", ""Total Largest Revenue"", ""Best Sales Person"", ""Most Sold Product"", ""Less Sold Product""",SCATS
1fc5673c-1125-47f4-919d-afd4b467945f,System Output,"If the ""Sales Person Historical Data"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display all sales belonging to that Sales Person within the specified date range.",SCATS
0dc4c153-b415-43ff-aa01-a428f39321d0,System Output,"If the ""Total Largest Revenue"" option is selected, the system must display a list of Sales Persons and their total revenue, but only if the user is a Sales Manager.",SCATS
dc9866b7-17ec-4d67-a1db-70cc3393af3d,System Output,"If the ""Best Sales Person"" option is selected, the system must prompt the user to enter a product ID and display a descending list of Sales Persons based on revenue generated for the specified product, but only if the user is a Sales Manager.",SCATS
3b680e7f-7f2a-4138-8e95-8f9a0f95e831,System Output,"If the ""Most Sold Product"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display a list of the most sold products and their total revenue between the specified dates, but only if the user is a Sales Manager.",SCATS
fc6a5c36-c9c8-404b-a2ef-f1e1879e3433,System Output,"If the ""Less Sold Product"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display a list of the least sold products and their total revenue between the specified dates, but only if the user is a Sales Manager.",SCATS
4908c8a4-55ba-4b16-994f-89368a1435b7,System Output,"The system must allow the user to either display the requested report in a part of the browser window or print it out, depending on the user's preference.",SCATS
628c2e7c-cffa-44e2-bb7d-b610fe238285,Client Account,"Clients are able to use the system to create a personal user account through the main
website. This user account stores all pertinent information including which stores they own and how many stores they own.",POS Connect
e8937dda-8bac-42e3-a343-9c5b7f14cbe5,Client Account,When a client wants to start using this system they must first make an account on the system providing any necessary banking and store information. This account stores user information in an online database that can be viewed and edited by the account holder at any time.,POS Connect
54bec78a-5b57-45eb-b0c2-715cfb9bc165,Windows Service,"Clients with an account gain access to a downloadable windows service package that
initializes a client’s store. It also handles the communications between the clients’ local POS and their web store.",POS Connect
ecdf70b7-2462-476f-aec0-91e57cf603e2,Windows Service,"Clients who have an account are provided with a windows service installer package that obtains store information from the client and local POS (intuit). This service runs in the background of the client’s computer and handles all communications and information transfers with the server. This includes creating the initial web store, handling sync requests and responses, and dealing with log information.",POS Connect
3c9f6877-0f3f-4331-bee2-f92852375e72,Web Store,"Clients, through the use of their account information and windows service, are provided with a
web store or stores. These are hosted by the system that keeps an online database of the client’s stock and allows for customers to buy and search for a client’s items online.",POS Connect
be8ec600-a1e1-48ce-9005-9171f599d3ea,Web Store,Clients are able to create and edit an online web store that is hosted on the system’s servers. This store have 5 or more themes for clients to choose from and clients may create more than one store. This web store is where a client’s customers can buy items and the client can edit their store,POS Connect
fa69efd5-0c03-4fc0-85ac-2137fab82365,Online Inventory,"As items are sold the online inventory is updated. The online stock displayed for each client’s
store is a real time reflection of that client’s store’s online inventory.",POS Connect
d7b40e47-0cf6-4b0b-917c-ec8c8e441e02,Online Inventory,"As inventory is updated, either through a sync with the client or an online sale
occurring, online stock for the items as well as web carts are updated",POS Connect
ee70c104-a47e-4640-8aba-ae1cd95933ae,Online Inventory,Inventory is displayed through the web store according to the theme a client has chosen for their store. Inventory can also be organized and searched for by category and department.,POS Connect
246f5109-f781-4994-8050-e94e4828e242,Editable Product Information,"All product information in the online inventory database is editable. Pictures may also be
added or edited for product in the database.",POS Connect
7bba8430-0b86-4621-89da-2851969cb4cf,Editable Product Information,"Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.",POS Connect
1702b5bb-ed27-485c-9f98-a663e013a179,Web Cart,Customers on a web store are able to add/remove items to a virtual web cart and purchase all items in the cart at checkout.,POS Connect
c51172b7-8bd1-4988-abfb-ec4002ad2e04,Web Cart,A customer can select a product that is not out of stock and add any valid number of the product to their web cart. This web cart can be used to monitor items you want or for buying groups of items. Items are subtracted from the inventory list upon checkout and not upon adding to the cart. ,POS Connect
904596dd-ff33-4d65-bb77-29b9cc22c0fc,Online Sales,A client’s web store is capable of online purchases and transactions with customers.,POS Connect
e612c4fa-4e7e-4fcf-96f3-d9f57abc0ea1,Online Sales,"A customer can inspect items online add them to a web cart and can purchase the item. Before paying for an item or adding an item to a web cart, the system checks the current inventory to make sure the item is not out of stock",POS Connect
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,Payment Processing,The system must process payments when a customer checks out. This feature shall be considered complete if all of its high priority requirements are met. It is a high priority feature.,POS Connect
15006ca0-5bd2-4e7f-ae40-ddd4d969fbbb,Payment Processing,"A customer is able to check out via PayPal. After checking out, the store owner
receives payment equal to the total value of the items in a customer’s cart credited to their PayPal account.",POS Connect
bcf73366-6b49-447f-8019-a6b3a0e2c3b2,Payment Processing,"A customer is able to check out via authorize.net. After checking out, the store owner receives payment equal to the total value of the items in a customer’s cart credited to their authorize.net account. ",POS Connect
0685e764-6e8d-43a3-80bf-c2870ac66ad7,Shipping and Label Information,The server must notify a client when an item is sold providing information about the sale. Shipping information and a formatted ready to print shipping label are provided.,POS Connect
6b93ac9a-cd37-4468-af06-468cdb026afc,Shipping and Label Information,A client upon syncing is informed of all sales/transactions made since the last sync. Shipping information and a ready to print label are prepared for users with printers. ,POS Connect
64879f1b-0042-4ebf-a914-1a1b1c219a2f,Conflict Resolution,"As conflicts occur with sales or inventories either online or offline the system handles each
kind of conflict as well as it is capable of doing.",POS Connect
659f4b97-ef19-4389-9de1-860f057b6205,Conflict Resolution,"All conflicts resulting from online to online interactions are handled by the server
immediately. This prevents duplicate stock from being sold or informs the user(s) that a conflict has occurred and that their transaction will not be processed or it will be refunded.",POS Connect
6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,Conflict Resolution,All conflicts resulting from online to offline inventory deficiencies are handled on sync with the client. Local customers and inventory takes priority over online sales and any conflict resulting from online sales notifies and refunds the online customer,POS Connect
2585732f-4e67-4ebb-b99c-207487f5d109,Information Reporting,"As information regarding sync conflicts or completed transaction occur they are logged for
debugging and providing information to clients.",POS Connect
e581292f-19b2-4e6f-a081-b86e84428b34,Information Reporting,"All conflicts that occur for an individual web store are logged with any action
taken, such as informing a customer of a deficiency in products, and saved in the database for a limited amount of time under the web store owner’s account.",POS Connect
b06584c1-e7e7-4841-b4ae-47ac175e70e9,Information Reporting, A log of all sales for an individual web store are recorded online and saved on the associated client’s computer at next sync. This log is shown to the user at sync to inform them of recent sales as well as what actions should be taken. This information is also available online and saved at a text file on the client’s computer.,POS Connect
877c1ca4-6795-4e61-821e-2822db5bc1f0,Inventory Management,"A client’s inventory is handled through their local POS (intuit) and then synced with the
system’s online inventory. A client may also edit their inventory either online/offline through the system.",POS Connect
69257036-9503-4621-8ed7-b4d89f0f13ae,Inventory Management,"Clients can create, read, update, and delete from a simple Graphical User Interface (GUI) on their local machines. These changes are reflected in the local POS (intuit) as well as the online inventory upon sync.",POS Connect
97c155e6-2867-4c91-8900-41e5a3ede6e3,Inventory Management,"Clients can create, read, update, and delete from an online interface that immediately updates the online inventory. Local inventory is updated on sync.",POS Connect
82228fc5-72eb-45d1-b34e-9ae0a80359c0,Syncing,Web stores as well as a client’s local POS inventory are updated by the windows service This happens automatically after any transaction and can also be forced at any time by a client from their local machine.,POS Connect
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,Syncing,Local POS inventory and online inventories are periodically compared  and resolved into a master inventory list. This list is then sent to both the local POS and online inventory so that they can be updated. This sync logs conflicts (See requirement 11) and notifies clients and customers with the appropriate information when the conflicts occur. ,POS Connect
f87c5029-c9e6-4c73-aa5e-292ef20f464f,Syncing,Clients can force a sync at any time on their local machine and immediately see sync results,POS Connect
ffb31ca1-d47a-4c18-8920-97131745f52b,POS Interaction,"The windows service can interact with a user’s POS as well as any
MySQL localhost databases. This interaction includes creating, reading, updating, and deleting inventory in the local POS or MySQL database.",POS Connect
f88d2476-6367-4762-99c4-54714e779301,POS Interaction,The windows service can interact with Intuit ,POS Connect
5a656e57-1209-423b-a762-084a5882deda,POS Interaction,The windows service can interact with a generic MySQL database.,POS Connect
98ef592f-7874-4d7e-b842-96a54033ace2,Modern User Interface,"All the information you need, where you need it with a fast and intuitive user interface designed for salespeople.",Odoo Sales
08f4fcba-f173-4006-a07e-00c694b00655,Mobile Capabilities,Use Odoo's mobile interface to sell on the road.,Odoo Sales
796cf2d4-5de4-472c-8914-97cd8f68f676,Reduced Data Entry,Send quotes in just a few clicks. Convert quotes to sales orders and invoices from the same screen. Use the integrated CRM app to manage your sales pipeline from qualification to closing.,Odoo Sales
e250ca0d-2101-4daf-afda-3b28563d8567,Sales Warnings,Get warnings before sending quotations to specific customers or for specific products.,Odoo Sales
2a2ea425-2880-4aa9-aeb9-0bdd48e98f42,Quotation Builder,"Create a polished quote in seconds. Use predefined products, price lists, and templates to instantly apply the right prices to quotations.",Odoo Sales
68df0d5d-65fb-4890-969c-ce54dec8ce29,Quotation Template,Design custom quotation templates in just a few clicks and reuse them to save time.,Odoo Sales
9380e2e4-f0b6-4da7-bea5-6d03bbb8981d,Pro Forma Invoicing,Send pro forma invoices to your customers.,Odoo Sales
53917664-fafa-42ed-90a0-ce665c6ef34b,Upselling,"Quotations are optimized to help your company sell more by proposing additional products and other extra options, applying discounts and closing triggers, and more.",Odoo Sales
71f6afaa-2a19-438d-982a-c56b0a25e265,Electronic Signature,"Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.",Odoo Sales
f58e4b17-3d49-4be8-9d52-cae8782ba4b7,Variant Grid Entry,"Add product variants to your sales orders using a grid, or matrix, displaying all the possible combinations of a product's attributes (e.g. sizes, colors).",Odoo Sales
487aec20-4aff-44e3-aee4-4e14de445f00,Sales Orders,"Convert quotations into sales orders in one click, or let your customers do it themselves with online quotes and Odoo eSign. Save time with the ability to modify sales orders, sell product kits, and ship partial orders.",Odoo Sales
441831fd-e527-4ac2-b3dd-d1165eb43324,Manage Invoicing from Sales Orders,"Invoice based on ordered or delivered quantities, or based on time and materials. Manage payment terms by customer or by invoice. Easily track and follow up on invoice aging.",Odoo Sales
56c17788-9205-46ad-bf4f-e6c41033c89b,Customer Portal,"Provide customers with access to an online portal to view their quotes and sales orders, and to track the status of their deliveries in real-time. Customers can modify their orders and confirm them with an electronic signature or online payment.",Odoo Sales
eb504830-30f9-42e7-a153-089f64868d26,Order-Specific Routes,"Apply special shipping and restocking routes from order lines, such as “dropship” and “replenish on order.”",Odoo Sales
f8ad038b-00c0-40e5-a9bd-3f05c245a9f2,Contracts,"Track each phase of a contract, including invoicing, renewal, and upselling. Manage recurring revenue contracts with the fully integrated Odoo Subscriptions app, including memberships or service contracts, contract renewal alerts, and contract options, as well as track recurring revenue via the MRR dashboard.",Odoo Sales
68209cd0-afe0-4fb3-9028-23e945c490c0,Incoterms®,Configure Odoo Sales to automatically display Incoterms directly on the invoice.,Odoo Sales
c5ae92ff-3fe6-4d89-a564-3916f61a3b10,Electronic Signature,"Use Odoo eSign to easily get signatures on NDAs, contracts, or any PDF document.",Odoo Sales
103484c3-b5f6-4a97-919c-c76ff65df825,Schedule Activities,"Follow key quotations and business opportunities in just a click, and get alerts about relevant activities. Schedule activities directly from business opportunities, and get reminders when the activities need to be performed.",Odoo Sales
b97df4db-518d-4408-8f7e-ffb7a4d3c9c7,Email Gateways,"See all of your email communications automatically attached to the associated customer order, allowing you to trace back discussions and negotiate more efficiently.",Odoo Sales
de39678c-fb4f-4258-89ab-6c686f9b338e,Onboarding Emails,"Create email templates for specific products to provide relevant information to buyers upon their purchase, such as instructions and service reminders.",Odoo Sales
71a86fef-c152-46a9-88cf-ae3b10b0c5d4,Inter-Company Rules,Automatically mirror sales and purchase orders in a multi-company setup.,Odoo Sales
b47fe966-1ff0-48a4-9448-c48ed351de38,Product Variants,"Customize products with multiple attributes and variants, such as size, color, and finish.",Odoo Sales
0e4f5fd7-5354-4d70-8523-94f236ef7fea,Discounts,Apply discounts on any quotation line item and choose if the discount should be visible or hidden to the customer.,Odoo Sales
5bfe5354-c0b3-47e3-943f-c34100706fcf,Product Types,"Manage any type of product including storable products, services, consumables, delivery charges, and electronic products.",Odoo Sales
b4c56752-2399-4d40-9813-9cf1a28c8387,Third-Party Shipper,"Compute shipping costs automatically, print shipping labels, and track your shipments. Odoo integrates with UPS, DHL, FedEx, USPS, Bpost, Easypost, and local postal services.",Odoo Sales
41af4682-7146-40b5-bf70-50dafd6c3ece,Shipping Cost,"Compute shipping costs based on multiple variables such as weight, volume, quantity, margin, and delivery address.",Odoo Sales
3269a8e8-2ceb-49b9-b9f1-e1a76cbad0ba,Coupons and Promotions,"Create custom coupons and promotional codes, and allow your customers to activate discounts at purchase.",Odoo Sales
122d683b-ad77-49ae-9f61-da585d5562dd,Loyalty Program,Design a loyalty program for your customers to join and earn points that can be used on future orders.,Odoo Sales
d44a1fd7-c5d6-4813-991e-59d4aadaa608,Gift Cards and eWallet,Allow customers to purchase gift cards for preconfigured custom amounts and use them to purchase items from your shop. Allow customers to use an eWallet to store money on your website for online payments.,Odoo Sales
9f99e399-7bca-4f7d-95d4-33c9ab5f97e5,Product Configurator,Easily add specific product variants to a quotation or cart using Odoo's product configurator display.,Odoo Sales
4c70ef4a-c8f2-4aab-86d7-3690ad56b2a8,Units of Measure,Sell products in multiple units of measure and let Odoo manage the conversion.,Odoo Sales
9b794752-b578-4a36-8dd8-171baa7dd0f4,Pricelists,"Compute the correct price based on customer conditions, such as region and price tier, or based on order conditions, such as quantity and time. Add pricelists to individual products depending on each customer's segment.",Odoo Sales
1055cde7-97cc-436f-a857-2ea9b2766438,Trackable KPIs,"Easily monitor a KPI dashboard for important information such as total amount invoiced, sales per country/salesperson/sales team, churn, MRR, lifetime value, CAC ratio, and upgrades/downgrades.",Odoo Sales
e04863ef-986d-4da3-9bb3-402681fbaa32,Next Activities,"Get a full overview of all your sales activities, next actions, and performance data.",Odoo Sales
181bb044-5352-47a0-ab6e-7155cdc4266a,Order and Invoicing Analysis,"Choose whether your statistics are based on orders, invoices, or both. Group sales data by categories such as product type, salesperson, country, and sales team.",Odoo Sales
e589d00c-23f1-46a9-927f-ebea0339e687,Modern user interface,A fast user interface designed for modern inventory management. Get more work done with less effort with or without barcode scanners.,Odoo Purchase
967e2381-332e-47af-b1ec-6aed2263bf91,Control vendor bills,"Compare the information appearing on the Purchase Order, the Vendor Bill, and the Receipt to make sure you pay the correct bill (3-way matching).",Odoo Purchase
df262c73-8c41-4a54-81b3-b2b2a2de0e95,Purchase tenders,"Launch purchase tenders, integrate vendor's answers in the process and compare propositions. Choose the best offer and send purchase orders easily. Use reporting ton analyse the quality of your vendors afterwards.",Odoo Purchase
c61f5ff3-8333-4785-99ac-b6b502f71d03,Blanket order agreement,"Buy goods from a supplier at a negotiated price, on a recurring basis during a specific period of time.",Odoo Purchase
55515c47-ecfb-4e10-a59e-468b6dfc76cb,Create RfQs for your suppliers,Configure each to product to send out Requests for Quotations to each of your suppliers.,Odoo Purchase
41490d78-4022-4733-927b-98f92150b654,Send requests through the post or by email,"Send RfQs by email directly from the app or print and send them by post, all in just one click.",Odoo Purchase
ad739913-85b3-4095-a13f-c69ea1eb8426,Get offers for multiple items,Send out RfQs for multiple products at the same time.,Odoo Purchase
b43ec876-6557-4945-b94b-d8cf5fba2ab0,Personalize your message,Add a custom message to your suppliers for each of the RfQs sent.,Odoo Purchase
06ef2dec-c5f5-4706-bf43-6095aaa23666,Automate the process,Save time by setting up rules to automatically send RfQs to your suppliers based on your stocks levels.,Odoo Purchase
df41e3b1-c75a-43f7-a575-36892e306366,Variants Grid Entry,"Add product variants to your purchase orders with a grid, or matrix, displaying all the possible combinations of a product's attributes (e.g. sizes, colors).",Odoo Purchase
3db2289f-21a9-4009-a424-8ea7a5d22d2f,Monitor RfQs and orders,"Keep track of the status of your quotes and orders, of the amount of the orders and the expected delivery date. No more generation of draft PO. Auto-complete when generating a draft invoice.",Odoo Purchase
f573872c-b893-46e3-8075-b2906b01b793,Manage incoming products,Keep track of your stock and determine quantity and locations for each batch of items you receive.,Odoo Purchase
19d89f8f-cf7b-4865-be49-530c4782b349,Automate ordering,"Set up procurement rules to automatically order the necessary items based on stock levels, minimum quantities per location or per supplier, sales, or other parameters.",Odoo Purchase
6a5a92a9-f37c-4f08-912a-32ce98da95a1,Create drafts,Design drafts of invoices which you can easily modify or cancel later.,Odoo Purchase
dca43f8e-299f-4d2e-b393-c387deedc049,Control future orders,Keep track of orders that have been created for a date in the future.,Odoo Purchase
79fcd750-48a2-4194-b5fb-b243aa8639d6,Handle internal moves,Organize the movement of items between two locations you own.,Odoo Purchase
ef2356d4-e3d0-48d0-8e13-e66204ab8ffb,Create products,"Define sale price, type, barcode and reference to easily differentiate similar products.",Odoo Purchase
38b05d72-4ad6-4e72-b6f5-c925def9e635,Add supplier reference,Add the reference used by each supplier for the item to make it easier to find for both them and you.,Odoo Purchase
d9102dc9-b7de-4c84-ade4-7a7eb091e41d,Add product variants,"Add variations such as color, memory capacity, etc. on the product to allow for a cleaner list of products.",Odoo Purchase
15fb0d0c-c698-4ba2-8e47-f7546d8ae17a,Define procurement rules,"Reference all the suppliers distributing the item, order them by priority, and record their delivery time and minimal quantity to save time on new orders.",Odoo Purchase
f675f231-453f-45dc-971b-1bb62ea69f95,Ideal search filters,Search products with the supplier reference on the purchase order.,Odoo Purchase
a7606c65-7641-4013-a62e-8f906294dd30,Units of measure,Purchase in different units of measure and let Odoo manages the conversion.,Odoo Purchase
85b9338c-0e0b-4922-8afe-edb9454ba980,Check stock and availability,"Keep track of stock, incoming orders and product availability.",Odoo Purchase
7edf46da-4358-4925-b5d8-928f75dea159,Specify storage location,Define the product's exact position within your warehouse.,Odoo Purchase
dcca21ad-da3c-4bbc-9ee9-5f0e2a07193d,Create sale conditions,Define the length of the warranty and specify customer and manufacturer lead times.,Odoo Purchase
62c0b3e0-b2fe-4ebf-a041-9400814f91fb,Add POS and website specifications,Add specifications to the product for its point of sale or for the website.,Odoo Purchase
f69897e5-06fd-4e2c-8af8-c9e70edcfaa3,Include accounting rules,Specify your accounting category and define customer and supplier accounts and taxes.,Odoo Purchase
0f69ab7e-27f4-4106-a6da-c38d1eb9844b,Dashboards,Use predefined dashboards or build your own with the advanced reporting engine Share filters with the team.,Odoo Purchase
deaf11f6-99c3-417b-a3d8-6dd1885561f2,Inventory forecasts,"Get forecasts of product availabilities based on confirmed sales orders, purchase orders or manufacturing orders as well as internal moves.",Odoo Purchase
67bfea4f-6981-4161-b1c1-b8ddf7484351,Automatic reconciliation between companies,"Save huge amounts of time and effort on all transactions made between your group's companies - transactions are automatically reconciled in all modules, for example, automatically mirror sales orders and purchase orders in multi-company setup.",Odoo Purchase
1e050fb2-3ba9-4fd2-ba61-e7b5cde605da,One Odoo environment for multiple companies,Manage multiple companies within a single Odoo environment.,Odoo Purchase
c8217134-d28d-4e2e-be5d-2924ac69a4a8,Intuitive display,One clear interface for a seamless service on any device.,Odoo POS Shop
239587c2-b956-40a5-bd01-37f9fbf3dbb0,Connect your devices,"Connect barcode scanners, payment terminals, and cash registers to simplify your workflow.",Odoo POS Shop
7a5dd008-2209-44d9-a098-96b4f1f81cb6,Quick search,Find your customers and products with the built-in search features.,Odoo POS Shop
2ea0731a-b424-4a8f-b062-c71b72e8023f,Browser support,"Odoo POS is a web-based application and can be deployed on any device and OS running Chrome, Firefox, or Safari (such as Microsoft Windows, Apple OSX, Linux, Android, and iOS).",Odoo POS Shop
1ac9fe58-12a9-477d-b01b-fe8925c43e8f,PC and tablet-compatible,Operate Odoo POS on PCs and tablets as well as industrial touch-screen terminals.,Odoo POS Shop
2cf7fae3-e389-42c8-80c6-1e604f4196fb,Offline mode,Keep working while offline. Your POS session can be closed offline without any loss of data.,Odoo POS Shop
887bb04f-cdba-41f6-b10b-b07f9f92cd05,Payment methods,"Cash, checks, and credit card payment methods are available. More payment methods can be added if needed.",Odoo POS Shop
bb99359f-d127-464b-8cfe-826c4fd9a048,Credit/Debit cards,External payment terminals handle all electronic payments.,Odoo POS Shop
eeab6cef-8cb6-482d-b96a-e8a61e176157,Bill splitting,A single order can be paid as a split payment between multiple parties and with separate payment methods.,Odoo POS Shop
1b1b5453-0d0d-4c70-9773-d656f49eabc9,Currency rounding,Prices and payments can be rounded to the smallest denomination of the currency.,Odoo POS Shop
b0142a62-94ef-49dc-9092-d8b8f0eba70a,Offline payments,Orders made offline are automatically synchronized when you are reconnected.,Odoo POS Shop
0f8c87e0-9dff-419a-93e3-068536650595,Invoicing,Generate and print invoices for your business customers.,Odoo POS Shop
4fffed33-4d6a-4b3e-ac66-311e4a952360,B2B,Register your customer's VAT number and apply it to invoices.,Odoo POS Shop
f5a70a7f-2895-4604-a5ab-832968647562,Accounting,Payments are directly integrated into Odoo Accounting to make bookkeeping simple and reliable.,Odoo POS Shop
fc463536-5eae-456b-a00c-aeac0e6a93ae,Customer tips,Supports customer tipping as an added amount or by converting change to a tip.,Odoo POS Shop
ea409409-9bf2-48c9-8340-042aebae6e19,Credit limits,"Credit limits can be set on companies or partners. When a limit is reached, a warning appears on customer-related views and buttons.",Odoo POS Shop
49c6440c-baee-4a62-be60-cb28df752ddf,Prevent cash payment method re-use,Cash payment methods and cash journals cannot be re-used over multiple POS to avoid accounting issues related to cash drawer control.,Odoo POS Shop
e1ef9c4b-18df-4a51-af54-88d2538516ed,Prices & discounts,Set customer prices or offer percentage-based discounts on either a single product or the entire order.,Odoo POS Shop
6b01edd7-cf09-46db-80f8-1fdf7a2587f8,Parallel orders,Put orders aside and process multiple orders at the same time.,Odoo POS Shop
0e44a4e3-510e-4c9c-9a37-edf386397802,Customized receipts,"Advertise your current promotions, hours of operation, and upcoming events on your printed receipts.",Odoo POS Shop
3f9c215a-7356-4026-9d2f-62e0609a159b,Weighting at the counter,Calculate product weight during checkout with the electronic scale integration.,Odoo POS Shop
aa79ddab-eec6-4b68-b208-2f6440f615d1,Multi-step checkout,Order your products at one point of sale and pay at another one.,Odoo POS Shop
263b7509-fa6b-4c3a-b6ca-f499db1da3a4,Sell on the move,"With iPad and Android tablet support, sell anywhere within your store.",Odoo POS Shop
390bc52a-b052-494b-8ade-32f8f5058210,Dynamic barcodes,"Embed price, weight, and loyalty programs directly into your barcodes.",Odoo POS Shop
3bdde7c0-b814-4502-9f16-7d2c68021bea,Order history,"View all past orders. Search them by customer, product, cashier, or date.",Odoo POS Shop
f2b3bd02-53aa-409b-9642-0bddf0d21d23,Daily sales,Keep track of daily sales and totals for every payment type.,Odoo POS Shop
f228dd9b-cf13-4e15-b17c-df151e03b7c3,Cashier accounts,Manage multiple cashier accounts and secure them with badges or pin codes.,Odoo POS Shop
0f7115df-3f83-4600-a4cc-dd324c5c2c33,Cash flows,Monitor cash register adjustments and easily verify cash content at the end of the day.,Odoo POS Shop
df5449c3-bc39-4a3f-9d0f-8a0ba90d1f7c,Stock & Inventory,"Monitor your stock in real-time, manage your inventory across all locations, and review shipments with the Odoo stock integration.",Odoo POS Shop
9ced3e04-36f1-4198-b73b-0f68ed617358,Franchises,"Pre-configure your franchise stores, overview their sales, and centrally manage their stock and accounting.",Odoo POS Shop
350886ca-79ea-4c69-bdaa-dd5f74b5200c,Self-service,"From the kiosk or their smartphone, your customers can do everything themselves, from order to payment.",Odoo POS Shop
607f9704-0ea0-45dd-ac43-46f8b5c2926b,Preparation display,Know from your tablet which order must be prepared and when.,Odoo POS Shop
24081bb2-7ca7-4e2b-91d5-4373206c6104,Frontend customer registration,"Identify your customers by registering their email and contact address, allowing you to keep track of individual sales.",Odoo POS Shop
072fd9d6-dd93-4e39-bb03-50d67d4e8213,Identify customers,Look up your customers with the built-in search feature or identify them with a barcode printed on their loyalty card.,Odoo POS Shop
53725cbe-8e6a-4a84-961c-057661755c32,Customer discounts,"Create and offer discounts to retain customers and increase your revenue. Discounts can be permanent, time-limited, or seasonal.",Odoo POS Shop
3f9ece1d-9f94-4e01-b4c3-f99a8f4f1c58,Loyalty cards,"Reward your customers with loyalty points and exchange them for gifts or discounts. Points can be earned by product, order, or sale amount.",Odoo POS Shop
0edc1182-534a-431d-9351-5bffc63ccdb2,eWallet,Credit your eWallet via top-up or product refund. Bump up retention while keeping your clients happy.,Odoo POS Shop
c2c387ae-ccd9-443d-a466-996a011630a6,Pricelists,"Use pricelists to adjust product prices automatically (eat-in or takeaway). Set POS-specific prices, create temporary discounts, reward specific customers, or offer discounts when set quantities are ordered.",Odoo POS Shop
66202056-8904-46c7-a306-09e25d9bec41,Product categories,Organize your products with hierarchical product categories. Order them by popularity and display different categories at different points of sale.,Odoo POS Shop
