"source_id","option_id","source","option"
"71126a64-804e-426f-bdd1-4819f47c9380","3bad8eba-3bfb-4a21-8388-a88ce1091b72","Once the form is completed, the system must save and update the customer information in the database.","The system must confirm that the data has been successfully updated after the form is closed, and reflect the changes across relevant parts of the system."
"71126a64-804e-426f-bdd1-4819f47c9380",a5206433-4209-462d-99d3-de1946f94092,"Once the form is completed, the system must save and update the customer information in the database.","The system shall store the personal data of the potential customer, including all entered fields, in the customer database."
"71126a64-804e-426f-bdd1-4819f47c9380",abef1f71-5f50-49de-a98b-e317f3572a34,"Once the form is completed, the system must save and update the customer information in the database.","Upon accepting the updates, the system shall save the new personal data of the customer in the database."
"71126a64-804e-426f-bdd1-4819f47c9380",c5eabd79-d5f8-4bbb-855b-60bf790f290e,"Once the form is completed, the system must save and update the customer information in the database.",The system shall allow the Sales Assistant to accept the changes made to the customer's personal information and save the updates.
"71f6afaa-2a19-438d-982a-c56b0a25e265","56c17788-9205-46ad-bf4f-e6c41033c89b","Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.","Provide customers with access to an online portal to view their quotes and sales orders, and to track the status of their deliveries in real-time. Customers can modify their orders and confirm them with an electronic signature or online payment."
"71f6afaa-2a19-438d-982a-c56b0a25e265","487aec20-4aff-44e3-aee4-4e14de445f00","Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.","Convert quotations into sales orders in one click, or let your customers do it themselves with online quotes and Odoo eSign. Save time with the ability to modify sales orders, sell product kits, and ship partial orders."
"71f6afaa-2a19-438d-982a-c56b0a25e265","68df0d5d-65fb-4890-969c-ce54dec8ce29","Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.",Design custom quotation templates in just a few clicks and reuse them to save time.
"71f6afaa-2a19-438d-982a-c56b0a25e265",c5ae92ff-3fe6-4d89-a564-3916f61a3b10,"Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.","Use Odoo eSign to easily get signatures on NDAs, contracts, or any PDF document."
"71f6afaa-2a19-438d-982a-c56b0a25e265","6a5a92a9-f37c-4f08-912a-32ce98da95a1","Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.",Design drafts of invoices which you can easily modify or cancel later.
"72e1bade-df9d-499d-b8aa-32862bd334c4",b0692ce3-6289-46a5-a98a-0a4014b0a76b,The system shall provide an option for the Sales Assistant to specify the wholesale quantity when recording the wholesale price.,The system shall enable the Sales Assistant to enter the wholesale delivery quantity for a specified product.
"72e1bade-df9d-499d-b8aa-32862bd334c4",b6a796f7-64f5-4cb6-ba5a-736cca8ef440,The system shall provide an option for the Sales Assistant to specify the wholesale quantity when recording the wholesale price.,The system shall permit the Sales-Assistant to enter the quantity for the selected product if the customer purchases more than the minimum wholesale quantity defined in the system.
"72e1bade-df9d-499d-b8aa-32862bd334c4",a36cb917-b5bc-4662-8d8b-57596c91e7bb,The system shall provide an option for the Sales Assistant to specify the wholesale quantity when recording the wholesale price.,The system shall provide an option to update the wholesale quantity associated with the wholesale price of the product.
"72e1bade-df9d-499d-b8aa-32862bd334c4","228ff569-020d-4158-8f4b-fa3cdff36cc8",The system shall provide an option for the Sales Assistant to specify the wholesale quantity when recording the wholesale price.,The system shall allow the Sales Assistant to enter the wholesale price for a new product.
"72e1bade-df9d-499d-b8aa-32862bd334c4",de8d686c-e986-498c-a0df-e0802865e1f8,The system shall provide an option for the Sales Assistant to specify the wholesale quantity when recording the wholesale price.,The system shall generate a report for the Sales-Assistant that includes the wholesale price and quantity for each product.
"738be3d3-b4bc-4b6a-921d-a826fccfbb39","30c29bf6-a1ee-44c5-a10f-5866525ec8c4","The system shall allow users to select a customer by access keys, such as customer name or customer number, in case the exact wholesale number is forgotten.","The system shall provide the functionality to select a Customer using access keys such as ""customer name"" or ""customer number"" if the Sales-Assistant forgets the exact wholesale number."
"738be3d3-b4bc-4b6a-921d-a826fccfbb39","2cf382b5-e987-4ff6-89c1-58c97e8798aa","The system shall allow users to select a customer by access keys, such as customer name or customer number, in case the exact wholesale number is forgotten.","The system shall provide an option for the Sales Assistant to search for a wholesale by selecting a customer using access keys, such as customer name or customer number, if the exact wholesale number is forgotten."
"738be3d3-b4bc-4b6a-921d-a826fccfbb39","4660dc33-5326-44a0-9a7f-ea653a392d76","The system shall allow users to select a customer by access keys, such as customer name or customer number, in case the exact wholesale number is forgotten.",The system shall provide an option for the Sales-Assistant to select a Customer by entering either the customer name or customer number as access keys if the exact retail number is unknown.
"738be3d3-b4bc-4b6a-921d-a826fccfbb39",a5d5f14c-9de6-4cb9-81ee-4ca651604928,"The system shall allow users to select a customer by access keys, such as customer name or customer number, in case the exact wholesale number is forgotten.",The system shall provide an option for the Sales-Assistant to search for a Customer using access keys such as customer name or customer number in case the exact retail number is forgotten.
"738be3d3-b4bc-4b6a-921d-a826fccfbb39","33733d7b-c3cf-4d89-85fc-e273d2b7a5c4","The system shall allow users to select a customer by access keys, such as customer name or customer number, in case the exact wholesale number is forgotten.","The system shall provide an option for the Sales-Assistant to select a customer by access keys such as customer name or customer number if the exact retail number is forgotten, and then find the retail by a partial retail number."
"73b818a6-1934-491a-ae72-de5496fb2d67","3d9042af-ac8a-4669-b64c-4c73a91a8bb4","Set a limit to the number of reviews you want to display on a single page, be notified every time your customers submit a review, and protect your website from spam with CAPTCHA.",Filter reviews based on different parameters to filter out spam. You can also choose to allow only verified customers to submit reviews.
"73b818a6-1934-491a-ae72-de5496fb2d67","4497e256-0034-44bd-b6f0-a162e2f30266","Set a limit to the number of reviews you want to display on a single page, be notified every time your customers submit a review, and protect your website from spam with CAPTCHA.","Save time by moderating multiple reviews at one go by selecting the appropriate action from Approve, Inappropriate, Spam, Not Spam, Trash, and Restore options."
"73b818a6-1934-491a-ae72-de5496fb2d67","711ba7da-84c9-4360-8f4d-d377df912b75","Set a limit to the number of reviews you want to display on a single page, be notified every time your customers submit a review, and protect your website from spam with CAPTCHA.",Maintain complete control over the number of coupons each customer can claim and set a time duration for coupon validity.
"73b818a6-1934-491a-ae72-de5496fb2d67","362fca71-e549-4e87-afa7-1913861d7cc9","Set a limit to the number of reviews you want to display on a single page, be notified every time your customers submit a review, and protect your website from spam with CAPTCHA.",Add forms into your storefront with the click of a button. Meet your audience by adding name and email fields. Redirect them to a page of your choice upon submission.
"73b818a6-1934-491a-ae72-de5496fb2d67",ea409409-9bf2-48c9-8340-042aebae6e19,"Set a limit to the number of reviews you want to display on a single page, be notified every time your customers submit a review, and protect your website from spam with CAPTCHA.","Credit limits can be set on companies or partners. When a limit is reached, a warning appears on customer-related views and buttons."
"74113268-0ee1-4c36-a9be-ce004f41e200",c24be8eb-e1f9-43eb-857d-0e7bd7dc3cf8,"Upon entering the time period or date, the system shall display a report of the selected sold product, facilitating the browsing of sales data by the Sales-Assistant.",The system shall allow the Sales-Assistant to enter a specific time period or date to browse sales information about one sold product.
"74113268-0ee1-4c36-a9be-ce004f41e200","6b35d96f-1dcd-4f33-ad37-d514ad94e970","Upon entering the time period or date, the system shall display a report of the selected sold product, facilitating the browsing of sales data by the Sales-Assistant.",The system shall allow the Sales-Assistant to enter a specific time period or date to generate a report about returned products.
"74113268-0ee1-4c36-a9be-ce004f41e200","76a466d2-4181-47a0-a21a-a4938511ed1c","Upon entering the time period or date, the system shall display a report of the selected sold product, facilitating the browsing of sales data by the Sales-Assistant.",The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.
"74113268-0ee1-4c36-a9be-ce004f41e200","166defe8-d3d6-44ae-821e-a1945f261267","Upon entering the time period or date, the system shall display a report of the selected sold product, facilitating the browsing of sales data by the Sales-Assistant.",The system shall enable the Sales-Assistant to browse through the report of returned products for a specified period.
"74113268-0ee1-4c36-a9be-ce004f41e200","42ff77fe-f791-4b64-9c8d-1bdff9968fca","Upon entering the time period or date, the system shall display a report of the selected sold product, facilitating the browsing of sales data by the Sales-Assistant.","The system shall display a report of returned products that includes the customers' names and the prices of the returned products, after the Sales-Assistant inputs the desired time period or date."
"756c29c3-b9b0-4c37-ab9a-73c7908e6fd3","6d449a21-6e94-4c22-a062-efee364ba285",The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,The system shall allow the Sales Assistant to search for an existing customer using either the customer name or customer number as access keys.
"756c29c3-b9b0-4c37-ab9a-73c7908e6fd3","54691438-2593-443b-8ec8-19f796290e07",The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,The system shall allow the Sales-Assistant to find an existing customer for a new wholesale by using either the customer's name or customer number as access keys.
"756c29c3-b9b0-4c37-ab9a-73c7908e6fd3",ee7793de-65a8-4ade-bec6-5f56b32ffb8a,The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,The system shall allow the Sales-Assistant to find an existing customer by entering either the customer's name or customer number when recording a new retail.
"756c29c3-b9b0-4c37-ab9a-73c7908e6fd3","6e7084c2-496b-4e4f-bf34-b026fe591885",The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,The system shall allow the Sales-Assistant to find an existing customer for a returned product using the customer name or customer number as access keys.
"756c29c3-b9b0-4c37-ab9a-73c7908e6fd3",dad5f365-5805-49cd-9d4f-51bc9dedc527,The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,"The system shall provide an option for the Sales-Assistant to search for a contract by selecting the Customer using access keys such as the customer name or customer number, in case the exact contract number is forgotten."
"761f548b-6663-4615-81a4-082566d849d6","0d50f181-ca32-4b7d-aee5-d500a23051a0","Sell products, arrange delayed delivery, and choose the desired shipment date.","Choose from three methods— at confirmation, manual, or scheduled date—to manage available stock while considering customer priority."
"761f548b-6663-4615-81a4-082566d849d6",d6765857-3202-4d71-9b76-8c5e2c63d478,"Sell products, arrange delayed delivery, and choose the desired shipment date.",Coordinate with the supplier to deliver certain products directly to customers.
"761f548b-6663-4615-81a4-082566d849d6","85b9338c-0e0b-4922-8afe-edb9454ba980","Sell products, arrange delayed delivery, and choose the desired shipment date.","Keep track of stock, incoming orders and product availability."
"761f548b-6663-4615-81a4-082566d849d6","28ff6c78-1803-470c-8362-fa980b5ffe3e","Sell products, arrange delayed delivery, and choose the desired shipment date.",Integrate with shipping carriers of your choice to streamline the shipping process. Define your shipping zones and display accurate delivery times to customers.
"761f548b-6663-4615-81a4-082566d849d6","4a79cb12-f204-404f-93ac-aa63987930b2","Sell products, arrange delayed delivery, and choose the desired shipment date.",Manage incoming shipments with vendor-provided arrival dates and automatic unit of measure conversion for received quantities. (e.g. buy in tons and sell in kg.)
"76a466d2-4181-47a0-a21a-a4938511ed1c","7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59",The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.,The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.
"76a466d2-4181-47a0-a21a-a4938511ed1c",c24be8eb-e1f9-43eb-857d-0e7bd7dc3cf8,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.,The system shall allow the Sales-Assistant to enter a specific time period or date to browse sales information about one sold product.
"76a466d2-4181-47a0-a21a-a4938511ed1c","6b35d96f-1dcd-4f33-ad37-d514ad94e970",The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.,The system shall allow the Sales-Assistant to enter a specific time period or date to generate a report about returned products.
"76a466d2-4181-47a0-a21a-a4938511ed1c",d3282737-ba15-472b-b6f9-2b9ce472bd31,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.,The system shall enable the Sales-Assistant to view and analyze payment details related to contract sale deliveries within the chosen time frame.
"76a466d2-4181-47a0-a21a-a4938511ed1c",c40528f5-2d87-41ff-9711-96fa97632b1f,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.,The system shall enable the Sales-Assistant to view and analyze payment details related to retail deliveries within the chosen time frame.
"77a57e05-63ee-46f4-b130-f2fa94d7997c","1cb7bf4d-17be-4294-b14b-ae45b5697a35","Upon successful addition, the system shall generate a unique customer number for the new potential customer.","Upon successful addition of the product, the system shall generate a unique product number for the new product."
"77a57e05-63ee-46f4-b130-f2fa94d7997c",e0e8172e-d407-4f69-a4a4-0f39979d3ab4,"Upon successful addition, the system shall generate a unique customer number for the new potential customer.","Upon successfully adding a new product, the system shall generate a unique product number for the new product."
"77a57e05-63ee-46f4-b130-f2fa94d7997c","4f3ce2f1-a343-4246-8d7d-0e5257539dcb","Upon successful addition, the system shall generate a unique customer number for the new potential customer.","The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition."
"77a57e05-63ee-46f4-b130-f2fa94d7997c","498c46c0-0ac3-4c1f-8d13-097a55b8f989","Upon successful addition, the system shall generate a unique customer number for the new potential customer.",The system must automatically generate a new unique Customer ID by incrementing the last registered Customer ID by 1 when a new customer is being registered.
"77a57e05-63ee-46f4-b130-f2fa94d7997c","883786a9-a36d-4763-b1a9-f4f0fd25119b","Upon successful addition, the system shall generate a unique customer number for the new potential customer.",The system shall require the Sales Assistant to enter a unique stock number for the new product.
"783154f2-3e04-48e7-ad38-88684428d678",af1f03a6-fac8-48ad-a663-35ab4804c755,"The system must allow the user to input or scan the coupon using the barcode to retrieve the coupon details, including the coupon ID, promotion ID, and product ID.",The system must allow the user to input a valid barcode to retrieve the corresponding product information.
"783154f2-3e04-48e7-ad38-88684428d678","19a0e4ff-723c-4a11-9417-e00facdb199c","The system must allow the user to input or scan the coupon using the barcode to retrieve the coupon details, including the coupon ID, promotion ID, and product ID.",The system must allow the user to input a valid barcode to identify the product whose stock needs to be updated.
"783154f2-3e04-48e7-ad38-88684428d678","535a65fa-a781-4c74-94fd-fc6483bff43c","The system must allow the user to input or scan the coupon using the barcode to retrieve the coupon details, including the coupon ID, promotion ID, and product ID.",The system must verify that the coupon ID is valid and corresponds to an existing promotion in the system.
"783154f2-3e04-48e7-ad38-88684428d678",f711b1fd-cf7f-4d5f-bb9f-3c13fd046410,"The system must allow the user to input or scan the coupon using the barcode to retrieve the coupon details, including the coupon ID, promotion ID, and product ID.","Once the barcode is validated, the system must access the backend catalogue system to find and retrieve the product’s name and price."
"783154f2-3e04-48e7-ad38-88684428d678","8d562469-09f3-4a3a-b96c-4c06063d7104","The system must allow the user to input or scan the coupon using the barcode to retrieve the coupon details, including the coupon ID, promotion ID, and product ID.","The system must validate the barcode to ensure it is consistent with the defined barcode standard (e.g., length, format) and that a corresponding product exists in the backend catalogue."
"7908a014-8686-4829-9473-ee1bab620116",cf617f07-1533-4405-abfc-a6866eca88c8,"The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.","The system shall require the Sales-Assistant to enter delivery data, including the delivery receipt number and delivery date, before completing the delivery process."
"7908a014-8686-4829-9473-ee1bab620116",cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,"The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.",The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.
"7908a014-8686-4829-9473-ee1bab620116","24905124-3c0f-4416-b796-183c136522f2","The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.",The system shall require the Sales-Assistant to input the delivery date for each contract sale delivery.
"7908a014-8686-4829-9473-ee1bab620116","8a619a3c-0181-4244-b0be-cd20582ba20c","The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.",The system shall allow the Sales-Assistant to enter the payment receipt number and payment date for the returned product transaction.
"7908a014-8686-4829-9473-ee1bab620116","1870a991-db42-44fc-9403-d9917b78169a","The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.","The system shall enable the Sales-Assistant to enter payment data, including payment sum, payment date, and payment receipt number."
"7974edd7-e1de-4fbb-a792-b6b9458e89e0","7b27f169-ed55-4575-88a6-bbf99bf48168","Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience.",Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.
"7974edd7-e1de-4fbb-a792-b6b9458e89e0",dd2aee3e-1f21-4ed5-b78b-f54c1534979d,"Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience.",Zoho Commerce has plenty of customizable layouts and themes to fit your design choices and business aesthetic. Uncluttered layouts and seamless transitions create a memorable experience for your customers.
"7974edd7-e1de-4fbb-a792-b6b9458e89e0","01be1e05-bd55-4d02-a24c-3ca84e5b8a2d","Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience.","Whether you run a Health & Beauty, Fashion & Clothing, or Food & Drink ecommerce business, Zoho Commerce's themes are created to fit your business needs. From classy image sliders to fun background videos, choose the themes of your choice."
"7974edd7-e1de-4fbb-a792-b6b9458e89e0",cdafbc8c-423a-4de1-8693-873a02b61159,"Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience.","Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly."
"7974edd7-e1de-4fbb-a792-b6b9458e89e0","362fca71-e549-4e87-afa7-1913861d7cc9","Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience.",Add forms into your storefront with the click of a button. Meet your audience by adding name and email fields. Redirect them to a page of your choice upon submission.
"7a5dd008-2209-44d9-a098-96b4f1f81cb6","072fd9d6-dd93-4e39-bb03-50d67d4e8213",Find your customers and products with the built-in search features.,Look up your customers with the built-in search feature or identify them with a barcode printed on their loyalty card.
"7a5dd008-2209-44d9-a098-96b4f1f81cb6","125814cf-91df-4c05-8cea-28f4d0908a74",Find your customers and products with the built-in search features.,"Quickly find products by name, barcode, or description with the built-in search function."
"7a5dd008-2209-44d9-a098-96b4f1f81cb6","74738b81-8d5a-471c-8a39-2a0f8db60bb5",Find your customers and products with the built-in search features.,"After adding products to your store, you can sort, search, or even delete products that are no longer available in your store."
"7a5dd008-2209-44d9-a098-96b4f1f81cb6",c8b7e45f-1c36-490f-85ca-8585ea0adbb5,Find your customers and products with the built-in search features.,"Locate products, their storage locations, and quantities from a single dashboard."
"7a5dd008-2209-44d9-a098-96b4f1f81cb6","5a1b7959-6f74-436a-bfc5-270b0ae40b7e",Find your customers and products with the built-in search features.,"Using simple drag and drop, you can create a hierarchy of categories to classify your products and help your customers discover them quickly."
"7b034cbb-cf55-414e-a967-b2f5de9803bd","1ec2fbd3-6806-45b0-85be-b7199c5d0fa2",It allows admin to generate inwards details report.,It allows admin to generate outwards details report.
"7b034cbb-cf55-414e-a967-b2f5de9803bd","37b8f9f8-b03a-4fff-a9ab-5a38d9320239",It allows admin to generate inwards details report.,It allows admin to generate returns details report.
"7b034cbb-cf55-414e-a967-b2f5de9803bd",ae5ec98a-9eed-4eba-8cc5-8eb6530923fe,It allows admin to generate inwards details report.,It allows admin to generate godown details report.
"7b034cbb-cf55-414e-a967-b2f5de9803bd","581c288c-a774-45de-9718-c53a69474a0f",It allows admin to generate inwards details report.,It allows admin to generate stock statement report.
"7b034cbb-cf55-414e-a967-b2f5de9803bd","5c6af94b-8637-4939-913e-948da861f1bc",It allows admin to generate inwards details report.,"The system must generate reports displaying all inwards made by the company at each godown, which users can view for tracking and analysis purposes"
"7b27f169-ed55-4575-88a6-bbf99bf48168",cdafbc8c-423a-4de1-8693-873a02b61159,Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.,"Sync your ecommerce store with Zoho Books to record all of your transactions. File taxes, prepare returns, automate tax calculations and monitor your accounting effortlessly."
"7b27f169-ed55-4575-88a6-bbf99bf48168",dd2aee3e-1f21-4ed5-b78b-f54c1534979d,Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.,Zoho Commerce has plenty of customizable layouts and themes to fit your design choices and business aesthetic. Uncluttered layouts and seamless transitions create a memorable experience for your customers.
"7b27f169-ed55-4575-88a6-bbf99bf48168","7974edd7-e1de-4fbb-a792-b6b9458e89e0",Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.,"Whether you want to get a free subdomain from Zoho, map your existing domain, or buy a new one, it's all effortless. Add multiple domains based on your convenience."
"7b27f169-ed55-4575-88a6-bbf99bf48168","01be1e05-bd55-4d02-a24c-3ca84e5b8a2d",Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.,"Whether you run a Health & Beauty, Fashion & Clothing, or Food & Drink ecommerce business, Zoho Commerce's themes are created to fit your business needs. From classy image sliders to fun background videos, choose the themes of your choice."
"7b27f169-ed55-4575-88a6-bbf99bf48168",c328ed8c-7491-423b-8fa5-8b5dca686cdf,Keep your website up and running all the time. Zoho offers unmetered bandwidth and file storage to suit your every business requirement.,Scale your business by embedding third-party widgets and scripts into your website. Insert snippets to apply reoccurring customizations.
"7b76a9df-c20a-46d7-a702-f57132f3d9d4",c071cfbf-3990-48da-a20e-cb1020b41470,The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,The system shall enable the Sales-Assistant to enter the retail delivery quantity for a selected product.
"7b76a9df-c20a-46d7-a702-f57132f3d9d4","5ba33f5d-3e31-4749-994b-dfc037d9f176",The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,The system shall allow the Sales-Assistant to enter the quantity for the selected product when creating a new contract.
"7b76a9df-c20a-46d7-a702-f57132f3d9d4",cfd2a427-2d57-4c17-8c48-c727a3ad2d48,The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,The system shall provide the functionality for the Sales-Assistant to add a selected product and its quantity to the retail record.
"7b76a9df-c20a-46d7-a702-f57132f3d9d4","4a3f9539-71ef-43b4-ac9f-38affcbd18f0",The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,The system shall enable the Sales Assistant to input the quantity of the new product being added to the stock.
"7b76a9df-c20a-46d7-a702-f57132f3d9d4","845ed7e0-a706-49a7-ad6f-0a1fba4f5f4d",The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,The system shall allow the Sales-Assistant to enter the returned product quantity and stock number for the selected product.
"7bba8430-0b86-4621-89da-2851969cb4cf","246f5109-f781-4994-8050-e94e4828e242","Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.","All product information in the online inventory database is editable. Pictures may also be
added or edited for product in the database."
"7bba8430-0b86-4621-89da-2851969cb4cf","97c155e6-2867-4c91-8900-41e5a3ede6e3","Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.","Clients can create, read, update, and delete from an online interface that immediately updates the online inventory. Local inventory is updated on sync."
"7bba8430-0b86-4621-89da-2851969cb4cf","877c1ca4-6795-4e61-821e-2822db5bc1f0","Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.","A client’s inventory is handled through their local POS (intuit) and then synced with the
system’s online inventory. A client may also edit their inventory either online/offline through the system."
"7bba8430-0b86-4621-89da-2851969cb4cf","69257036-9503-4621-8ed7-b4d89f0f13ae","Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.","Clients can create, read, update, and delete from a simple Graphical User Interface (GUI) on their local machines. These changes are reflected in the local POS (intuit) as well as the online inventory upon sync."
"7bba8430-0b86-4621-89da-2851969cb4cf","6b93ac9a-cd37-4468-af06-468cdb026afc","Clients are able to view all product information and edit this information online.
This online product information, including pictures, is not synced with local POS product information except on first sync.",A client upon syncing is informed of all sales/transactions made since the last sync. Shipping information and a ready to print label are prepared for users with printers. 
"7c2d4c23-b312-4eec-b2cc-c847b78b0081","1d9b5fe3-702c-40b8-86d0-c0bce38d3c08","The system shall allow the Sales Assistant to enter the address details of a potential customer, including address number, street, ward, district, and city.","The system shall provide an option to update the address details of an existing customer, including address number, street, ward, district, and city."
"7c2d4c23-b312-4eec-b2cc-c847b78b0081","1b3ebbee-098b-402f-8c30-ad1fba2dbc17","The system shall allow the Sales Assistant to enter the address details of a potential customer, including address number, street, ward, district, and city.",The system shall allow the Sales Assistant to enter the first name and last name of a potential customer.
"7c2d4c23-b312-4eec-b2cc-c847b78b0081","075215f0-090b-414a-ab2a-9205de47723b","The system shall allow the Sales Assistant to enter the address details of a potential customer, including address number, street, ward, district, and city.",The system shall enable the Sales Assistant to record the phone number and cell number of a potential customer.
"7c2d4c23-b312-4eec-b2cc-c847b78b0081",ee7793de-65a8-4ade-bec6-5f56b32ffb8a,"The system shall allow the Sales Assistant to enter the address details of a potential customer, including address number, street, ward, district, and city.",The system shall allow the Sales-Assistant to find an existing customer by entering either the customer's name or customer number when recording a new retail.
"7c2d4c23-b312-4eec-b2cc-c847b78b0081",e2123b20-3a75-4939-b1cc-a30d6c97f233,"The system shall allow the Sales Assistant to enter the address details of a potential customer, including address number, street, ward, district, and city.",The system shall enable the Sales Assistant to input the ID card number of a potential customer.
"7ca712cf-3f23-48e1-b01e-344b47e78c25","85f2c171-23e7-4326-90b9-975cf31b2717",The system shall produce a report with a detailed list of wholesale deliveries accessible by the Sales Assistant.,The system shall generate a report detailing retail deliveries for the Sales Assistant to review.
"7ca712cf-3f23-48e1-b01e-344b47e78c25",f1c70dc8-6b87-44fc-b1f8-e548d627edb8,The system shall produce a report with a detailed list of wholesale deliveries accessible by the Sales Assistant.,The system shall provide a report containing a detailed list of contract sale deliveries for the Sales Assistant.
"7ca712cf-3f23-48e1-b01e-344b47e78c25",de8d686c-e986-498c-a0df-e0802865e1f8,The system shall produce a report with a detailed list of wholesale deliveries accessible by the Sales Assistant.,The system shall generate a report for the Sales-Assistant that includes the wholesale price and quantity for each product.
"7ca712cf-3f23-48e1-b01e-344b47e78c25","536c0789-d6b4-443e-9fae-505f30d3aa04",The system shall produce a report with a detailed list of wholesale deliveries accessible by the Sales Assistant.,The system shall enable the Sales Assistant to generate a detailed report of deliveries to a customer for a specified period.
"7ca712cf-3f23-48e1-b01e-344b47e78c25","84f331ef-c6fa-42aa-a5bd-fd0b54e0ca68",The system shall produce a report with a detailed list of wholesale deliveries accessible by the Sales Assistant.,The system shall produce a detailed report of customer information upon request by the Sales-Assistant.
"7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59","76a466d2-4181-47a0-a21a-a4938511ed1c",The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.,The system shall allow the Sales-Assistant to enter a specific time period or date to browse detailed sales information related to payments.
"7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59",c24be8eb-e1f9-43eb-857d-0e7bd7dc3cf8,The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.,The system shall allow the Sales-Assistant to enter a specific time period or date to browse sales information about one sold product.
"7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59","6b35d96f-1dcd-4f33-ad37-d514ad94e970",The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.,The system shall allow the Sales-Assistant to enter a specific time period or date to generate a report about returned products.
"7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59","1870a991-db42-44fc-9403-d9917b78169a",The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.,"The system shall enable the Sales-Assistant to enter payment data, including payment sum, payment date, and payment receipt number."
"7cd476c3-7eb2-4dcc-a7ba-b27c35f56a59","8de15473-53df-4b13-a0c5-67252c27a3fb",The system shall allow the Sales-Assistant to enter a specific time period or date range to filter customer payment information.,"The system shall provide a form for the Sales-Assistant to enter payment data, including payment sum, payment date, and payment receipt number."
